MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
70.0,0.259,120.0,13728.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1875,0.3097,0.0279,0.1133,0.1256,0.2426,0.1593,6.0,7.0,1935.0,1986.0,0.1921,0.1048,0.0653,0.0556,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.131,626.0,0.1584,0.0,501.0,1127.0,0.2548,0.2964,0.6388,0.2496,1236.0,872.0,0.0,2108.0,0.0,0.0,2.0,0.0,4.0,1.0,0.2698,7.0,0.1814,2.0,0.1928,0.1438,1935.0,0.2067,2.0,540.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,0.1035,0.1726
60.0,0.259,118.0,35760.0,0.5818,0.0,0.2493,0.2376,0.5682,0.2311,0.3097,0.0729,0.1133,0.1256,0.2426,0.1593,10.0,5.0,1995.0,1996.0,0.1921,0.1048,0.0653,0.0598,0.2028,1378.0,0.2786,0.2303,0.2331,0.3667,0.2666,0.2769,0.2099,1387.0,0.1584,0.0,543.0,1930.0,0.2548,0.2964,0.6388,0.2496,1831.0,1796.0,0.0,3627.0,1.0,0.0,3.0,1.0,4.0,1.0,0.2698,10.0,0.1814,1.0,0.1928,0.1817,1995.0,0.3491,3.0,807.0,0.193,0.2296,0.4298,361.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,0.1035,0.1726
80.0,0.259,76.0,9880.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.034,0.1133,0.1256,0.2426,0.1264,6.0,6.0,1977.0,1977.0,0.1505,0.1048,0.0705,0.0599,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.222,0.1441,522.0,0.1584,0.0,574.0,1096.0,0.2548,0.1963,0.6388,0.2496,1118.0,0.0,0.0,1118.0,1.0,0.0,1.0,0.0,3.0,1.0,0.178,6.0,0.1814,1.0,0.1216,0.1817,1977.0,0.3491,1.0,358.0,0.193,0.2296,0.4298,203.0,0.0,0.0,0.0,0.0,576.0,0.2226,0.2971,0.0,0.0,7.0,2008.0,0.1035,0.1726
20.0,0.259,76.0,9120.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0317,0.1133,0.1256,0.2426,0.1335,6.0,6.0,1958.0,1958.0,0.1921,0.1048,0.0599,0.0534,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1441,662.0,0.1584,0.0,599.0,1261.0,0.2548,0.2964,0.6388,0.2496,1261.0,0.0,0.0,1261.0,1.0,0.0,1.0,0.0,3.0,1.0,0.178,6.0,0.1814,1.0,0.1928,0.1817,1958.0,0.2939,2.0,433.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.227,1400.0,11.0,2008.0,0.1035,0.1726
160.0,0.2902,35.0,4017.0,0.5818,0.5789,0.2493,0.2376,0.5682,0.1826,0.3097,0.049,0.1133,0.1256,0.2377,0.1593,7.0,5.0,2006.0,2007.0,0.1505,0.1048,0.0599,0.0534,0.1548,0.0,0.2786,0.2509,0.2331,0.2273,0.2666,0.178,0.1522,0.0,0.1584,0.0,625.0,625.0,0.2548,0.2964,0.6388,0.2496,625.0,625.0,0.0,1250.0,0.0,0.0,2.0,1.0,2.0,1.0,0.2698,5.0,0.1814,0.0,0.0,0.1201,2006.0,0.3491,2.0,625.0,0.193,0.2296,0.4298,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,0.1035,0.1726
50.0,0.259,138.0,18030.0,0.5818,0.0,0.2493,0.1887,0.5682,0.1826,0.3097,0.0462,0.1133,0.1256,0.2426,0.1086,5.0,6.0,1946.0,1994.0,0.1505,0.1048,0.0599,0.0534,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.131,152.0,0.1296,469.0,977.0,1598.0,0.2548,0.1963,0.6388,0.2496,1636.0,971.0,479.0,3086.0,0.0,0.0,3.0,0.0,3.0,1.0,0.4179,12.0,0.1522,1.0,0.2122,0.0925,1982.1623383592112,0.1503,0.0,0.0,0.1064,0.1263,0.4298,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,3.0,2007.0,0.1035,0.1726
70.0,0.259,80.0,16560.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1826,0.3097,0.0458,0.1133,0.1256,0.2426,0.1593,6.0,8.0,1932.0,1950.0,0.1505,0.1048,0.06,0.0529,0.1548,0.0,0.1736,0.2509,0.1369,0.2273,0.2666,0.178,0.131,503.0,0.1584,0.0,449.0,952.0,0.2548,0.1963,0.6388,0.2496,1170.0,1175.0,0.0,2345.0,0.0,0.0,2.0,1.0,4.0,1.0,0.178,9.0,0.1814,1.0,0.2122,0.1201,1932.0,0.2067,2.0,360.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,0.1035,0.1726
50.0,0.259,85.0,10678.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0729,0.1133,0.1256,0.2426,0.1086,8.0,5.0,1992.0,2000.0,0.1921,0.1048,0.0653,0.0598,0.2028,337.0,0.2786,0.2509,0.2331,0.2273,0.2666,0.178,0.2099,700.0,0.1584,0.0,983.0,1683.0,0.2548,0.2964,0.6388,0.2496,2129.0,743.0,0.0,2872.0,0.0,0.0,2.0,1.0,4.0,1.0,0.2698,9.0,0.1814,1.0,0.1928,0.1817,1992.0,0.3491,2.0,541.0,0.193,0.2296,0.4298,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,0.1035,0.1726
20.0,0.259,37.0,6951.0,0.5818,0.0,0.2493,0.2376,0.5682,0.2311,0.3097,0.034,0.1133,0.1256,0.2426,0.1335,5.0,5.0,1984.0,1985.0,0.1505,0.1048,0.0653,0.0599,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1441,658.0,0.1584,0.0,218.0,876.0,0.2548,0.1963,0.6388,0.2496,923.0,0.0,0.0,923.0,1.0,0.0,1.0,0.0,3.0,1.0,0.178,5.0,0.1814,0.0,0.0,0.1817,1984.0,0.2067,1.0,264.0,0.193,0.2296,0.4298,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,10.0,2008.0,0.1035,0.1726
50.0,0.1713,50.45901825755867,3950.0,0.5818,0.4211,0.1993,0.1887,0.5682,0.1826,0.3097,0.0279,0.0829,0.1256,0.2426,0.1086,6.0,8.0,1926.0,2004.0,0.1505,0.1048,0.0599,0.0534,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.131,468.0,0.1584,0.0,350.0,818.0,0.2548,0.1963,0.6388,0.2496,818.0,406.0,0.0,1224.0,0.0,0.0,1.0,0.0,3.0,1.0,0.178,5.0,0.1814,0.0,0.0,0.1201,1926.0,0.2067,1.0,210.0,0.193,0.2296,0.2652,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2009.0,0.1035,0.1726
50.0,0.259,54.0,7681.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1837,0.3097,0.0458,0.1133,0.1256,0.2426,0.1086,5.0,6.0,1921.0,1950.0,0.1505,0.1048,0.06,0.0529,0.1548,0.0,0.1736,0.2509,0.1369,0.1578,0.2666,0.178,0.1522,0.0,0.1584,0.0,731.0,731.0,0.2548,0.2964,0.6388,0.2496,820.0,523.0,0.0,1343.0,0.0,0.0,1.0,1.0,3.0,1.0,0.178,7.0,0.1814,1.0,0.2122,0.1201,1921.0,0.2067,1.0,186.0,0.1272,0.2296,0.4298,192.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,0.1035,0.1726
20.0,0.259,77.0,8335.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1875,0.3097,0.0279,0.1133,0.1256,0.2426,0.1335,5.0,5.0,1954.0,1954.0,0.1505,0.1048,0.06,0.0529,0.1548,0.0,0.1736,0.2509,0.1111,0.1185,0.1534,0.116,0.0942,0.0,0.0946,0.0,0.0,0.0,0.2548,0.2163,0.6388,0.2496,1124.0,0.0,0.0,1124.0,0.0,0.0,1.0,0.0,3.0,1.0,0.178,5.0,0.1426,1.0,0.2122,0.0925,1972.165463091106,0.1503,0.0,0.0,0.1064,0.1263,0.2652,0.0,36.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,0.1035,0.1726
60.0,0.259,77.69972166446676,11170.0,0.5818,0.0,0.2901,0.2376,0.5682,0.1875,0.3097,0.0527,0.1133,0.1256,0.2426,0.1593,7.0,5.0,1990.0,1991.0,0.1505,0.1048,0.0599,0.0534,0.1548,0.0,0.1736,0.2509,0.1921,0.2273,0.2666,0.178,0.1354,1216.0,0.1584,0.0,0.0,1216.0,0.2548,0.2964,0.6388,0.2496,1298.0,1216.0,0.0,2514.0,0.0,0.0,2.0,1.0,4.0,1.0,0.178,8.0,0.1814,0.0,0.0,0.1817,1990.0,0.3491,2.0,693.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2971,0.0,0.0,4.0,2006.0,0.1035,0.1726
120.0,0.1713,64.0,5587.0,0.5818,0.0,0.2493,0.3053,0.5682,0.1826,0.3386,0.0458,0.1133,0.1256,0.2377,0.1335,8.0,5.0,2008.0,2008.0,0.1921,0.1048,0.0928,0.082,0.2631,186.0,0.4419,0.2509,0.2331,0.3667,0.2666,0.2769,0.2099,1480.0,0.1584,0.0,120.0,1600.0,0.2548,0.2964,0.6388,0.2496,1652.0,0.0,0.0,1652.0,1.0,1.0,2.0,0.0,2.0,1.0,0.2698,5.0,0.1814,1.0,0.2122,0.1817,2008.0,0.3491,2.0,482.0,0.193,0.2296,0.4298,162.0,53.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,0.1641,0.2682
60.0,0.259,160.0,15623.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1875,0.3097,0.0729,0.1133,0.1256,0.2426,0.1593,10.0,5.0,1996.0,1996.0,0.1921,0.1048,0.06,0.0899,0.1548,0.0,0.2786,0.2509,0.2331,0.3667,0.2666,0.222,0.2099,2096.0,0.1584,0.0,300.0,2396.0,0.2548,0.2964,0.6388,0.2496,2411.0,2065.0,0.0,4476.0,1.0,0.0,3.0,1.0,4.0,1.0,0.4179,10.0,0.1814,2.0,0.1928,0.1817,1996.0,0.3491,3.0,813.0,0.193,0.2296,0.4298,171.0,78.0,0.0,0.0,0.0,555.0,0.54,0.247,0.0,0.0,7.0,2007.0,0.1035,0.1443
30.0,0.259,60.0,10800.0,0.5818,0.4211,0.1993,0.2376,0.5682,0.1826,0.3097,0.0279,0.1133,0.1256,0.2426,0.1335,5.0,6.0,1920.0,1950.0,0.1921,0.1048,0.0653,0.0556,0.1548,0.0,0.1736,0.2509,0.1369,0.1578,0.2666,0.178,0.131,821.0,0.1584,0.0,299.0,1120.0,0.2548,0.2964,0.6388,0.2496,1130.0,0.0,0.0,1130.0,1.0,0.0,1.0,0.0,2.0,1.0,0.178,5.0,0.1814,1.0,0.2122,0.1201,1970.0,0.2067,2.0,720.0,0.193,0.2296,0.4298,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,0.1035,0.1726
20.0,0.259,50.0,35133.0,0.4182,0.0,0.1993,0.2376,0.5682,0.1826,0.3386,0.0527,0.1133,0.1256,0.2426,0.1335,5.0,4.0,1963.0,1963.0,0.1921,0.1048,0.0599,0.0534,0.2028,226.0,0.1736,0.2509,0.155,0.1578,0.2666,0.2769,0.131,1159.0,0.1584,0.0,413.0,1572.0,0.2548,0.2163,0.6388,0.2496,1572.0,0.0,0.0,1572.0,1.0,0.0,1.0,1.0,3.0,1.0,0.178,5.0,0.1814,2.0,0.1928,0.1355,1963.0,0.2939,3.0,995.0,0.193,0.2296,0.4298,0.0,263.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,0.1035,0.1726
50.0,0.259,60.0,9738.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0279,0.1133,0.1256,0.2426,0.1086,5.0,7.0,1924.0,1950.0,0.1505,0.1048,0.043,0.0407,0.1548,0.0,0.1736,0.2303,0.1369,0.1578,0.2666,0.178,0.1333,392.0,0.1584,0.0,392.0,784.0,0.2548,0.2163,0.6388,0.2496,949.0,272.0,0.0,1221.0,1.0,0.0,1.0,0.0,4.0,1.0,0.178,7.0,0.1814,0.0,0.0,0.1817,1965.0,0.2067,1.0,392.0,0.193,0.2296,0.4298,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,0.1035,0.1726
190.0,0.259,107.0,10615.0,0.5818,0.0,0.2493,0.1887,0.5682,0.1875,0.3386,0.0279,0.0829,0.0738,0.1678,0.1593,3.0,5.0,1900.0,1970.0,0.1505,0.1048,0.0653,0.0598,0.1548,0.0,0.1736,0.2509,0.155,0.1297,0.2666,0.2071,0.1333,440.0,0.1584,0.0,538.0,978.0,0.2548,0.1963,0.6388,0.2496,1014.0,685.0,0.0,1699.0,1.0,0.0,2.0,0.0,3.0,2.0,0.178,7.0,0.1814,0.0,0.0,0.0985,1920.0,0.2067,2.0,420.0,0.1272,0.1401,0.4298,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,0.1035,0.1443
20.0,0.259,89.0,12461.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1875,0.3097,0.0729,0.1133,0.1256,0.2426,0.1335,8.0,5.0,1994.0,1995.0,0.1505,0.1048,0.105,0.0899,0.1548,0.0,0.2786,0.2509,0.2331,0.2273,0.2666,0.178,0.2099,1456.0,0.1584,0.0,168.0,1624.0,0.2548,0.2964,0.6388,0.2496,1624.0,0.0,0.0,1624.0,1.0,0.0,2.0,0.0,2.0,1.0,0.2698,5.0,0.1814,1.0,0.1568,0.1817,1994.0,0.2939,3.0,757.0,0.193,0.2296,0.4298,0.0,114.0,192.0,0.0,0.0,0.0,0.0,0.2971,0.0,0.0,7.0,2006.0,0.1035,0.1726
60.0,0.259,68.0,8935.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1826,0.3097,0.043,0.1133,0.1256,0.2426,0.1593,7.0,5.0,2002.0,2002.0,0.1505,0.1048,0.0856,0.0765,0.2028,95.0,0.2786,0.2509,0.2331,0.2273,0.2666,0.178,0.1522,0.0,0.1584,0.0,831.0,831.0,0.2548,0.2964,0.6388,0.2496,831.0,829.0,0.0,1660.0,0.0,0.0,2.0,1.0,3.0,1.0,0.2698,7.0,0.1814,0.0,0.0,0.1817,2002.0,0.2939,2.0,493.0,0.193,0.2296,0.4298,144.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,0.1035,0.1726
60.0,0.259,60.0,7500.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0419,0.1133,0.1256,0.2426,0.1593,7.0,5.0,1999.0,1999.0,0.1505,0.1048,0.0856,0.0765,0.1548,0.0,0.1736,0.2509,0.2331,0.1578,0.2666,0.178,0.1522,0.0,0.1584,0.0,994.0,994.0,0.2548,0.2163,0.6388,0.2496,1028.0,776.0,0.0,1804.0,0.0,0.0,2.0,1.0,3.0,1.0,0.2698,7.0,0.1814,1.0,0.1928,0.1817,1999.0,0.3491,2.0,442.0,0.193,0.2296,0.4298,140.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,0.1035,0.1726
190.0,0.259,85.6005686030296,32463.0,0.5818,0.0,0.1993,0.2685,0.5682,0.1826,0.3386,0.034,0.1133,0.1256,0.1678,0.1335,4.0,4.0,1961.0,1975.0,0.1505,0.1048,0.0599,0.0534,0.2631,149.0,0.1736,0.2303,0.155,0.1578,0.2666,0.222,0.1333,1159.0,0.1584,0.0,90.0,1249.0,0.2548,0.2964,0.6388,0.2496,1622.0,0.0,0.0,1622.0,1.0,0.0,1.0,0.0,3.0,1.0,0.178,7.0,0.1814,1.0,0.1928,0.1355,1975.0,0.3491,4.0,1356.0,0.193,0.2296,0.4298,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,0.1035,0.1726
160.0,0.2902,24.0,2645.0,0.5818,0.5789,0.1993,0.2376,0.5682,0.1826,0.3097,0.049,0.1133,0.1256,0.1775,0.1593,8.0,5.0,1999.0,2000.0,0.1505,0.1048,0.0599,0.0534,0.2028,456.0,0.2786,0.2509,0.2331,0.2273,0.2666,0.178,0.1522,0.0,0.1584,0.0,776.0,776.0,0.2548,0.2964,0.6388,0.2496,764.0,677.0,0.0,1441.0,0.0,0.0,2.0,1.0,2.0,1.0,0.2698,5.0,0.1814,0.0,0.0,0.1201,1999.0,0.2067,2.0,492.0,0.193,0.2296,0.4298,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,0.1035,0.1726
50.0,0.1713,60.0,9600.0,0.5818,0.4211,0.1993,0.2376,0.5682,0.1826,0.3097,0.0279,0.1133,0.1256,0.2426,0.1086,5.0,8.0,1925.0,1994.0,0.1307,0.1048,0.0856,0.0765,0.1548,0.0,0.1736,0.2509,0.2331,0.1578,0.2666,0.2071,0.1522,0.0,0.1584,0.0,702.0,702.0,0.2548,0.2163,0.6388,0.2496,842.0,630.0,0.0,1472.0,0.0,0.0,1.0,0.0,3.0,1.0,0.2698,6.0,0.1814,0.0,0.0,0.1201,1925.0,0.2067,1.0,250.0,0.193,0.1401,0.305,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.2331,0.0,0.0,7.0,2007.0,0.1035,0.1726
120.0,0.1713,51.38205419498033,4500.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1837,0.3097,0.034,0.1133,0.1256,0.2377,0.1335,6.0,5.0,1999.0,1999.0,0.1921,0.1048,0.0856,0.0765,0.2028,425.0,0.1736,0.2509,0.2331,0.3667,0.2666,0.178,0.2099,883.0,0.1584,0.0,341.0,1224.0,0.2548,0.2964,0.6388,0.2496,1224.0,0.0,0.0,1224.0,1.0,0.0,2.0,0.0,2.0,1.0,0.178,5.0,0.1814,0.0,0.0,0.1817,1999.0,0.3491,2.0,402.0,0.193,0.2296,0.4298,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,0.1035,0.1726
60.0,0.259,80.0,9364.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1875,0.3097,0.0297,0.1133,0.1256,0.2426,0.1593,6.0,7.0,1969.0,1969.0,0.1505,0.1048,0.0653,0.0598,0.2631,143.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1441,371.0,0.1584,0.0,292.0,663.0,0.2548,0.1963,0.6388,0.2496,663.0,689.0,0.0,1352.0,0.0,0.0,1.0,1.0,4.0,1.0,0.178,7.0,0.1814,0.0,0.0,0.1817,1969.0,0.3491,1.0,299.0,0.193,0.2296,0.4298,379.0,36.0,0.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,3.0,2010.0,0.1035,0.1726
60.0,0.259,51.0,8029.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1826,0.3097,0.0419,0.1133,0.1256,0.2426,0.1593,6.0,5.0,2005.0,2005.0,0.1505,0.1048,0.0856,0.0765,0.1548,0.0,0.1736,0.2509,0.2331,0.2273,0.2666,0.178,0.1522,0.0,0.1584,0.0,728.0,728.0,0.2548,0.2964,0.6388,0.2496,728.0,728.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,0.2698,8.0,0.1814,0.0,0.0,0.1817,2005.0,0.3491,2.0,400.0,0.193,0.2296,0.4298,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,0.1035,0.1726
60.0,0.259,58.0,14054.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1826,0.3097,0.0419,0.1133,0.1256,0.2426,0.1593,7.0,5.0,2006.0,2006.0,0.1505,0.1048,0.0856,0.0765,0.1548,0.0,0.2786,0.2509,0.2331,0.2273,0.2666,0.222,0.1522,0.0,0.1584,0.0,879.0,879.0,0.2548,0.2964,0.6388,0.2496,879.0,984.0,0.0,1863.0,0.0,0.0,2.0,1.0,4.0,1.0,0.2698,9.0,0.1814,1.0,0.2122,0.2281,2006.0,0.3491,3.0,660.0,0.193,0.2296,0.4298,100.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,0.1641,0.2682
75.0,0.1713,65.0,8850.0,0.5818,0.0,0.2493,0.1887,0.5682,0.1875,0.3097,0.0279,0.1133,0.1256,0.2426,0.1193,7.0,6.0,1916.0,1950.0,0.1505,0.1048,0.0599,0.0534,0.1548,0.0,0.1736,0.2509,0.1369,0.1578,0.2666,0.178,0.1522,0.0,0.1584,0.0,815.0,815.0,0.2548,0.2964,0.6388,0.2496,815.0,875.0,0.0,1690.0,0.0,0.0,1.0,0.0,3.0,1.0,0.178,7.0,0.1814,1.0,0.2122,0.1201,1916.0,0.2067,1.0,225.0,0.193,0.2296,0.4298,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,0.0858,0.1726
20.0,0.259,70.0,9100.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.043,0.1133,0.1256,0.2426,0.1335,7.0,5.0,2001.0,2001.0,0.1505,0.1048,0.0856,0.0765,0.1548,0.0,0.2786,0.2509,0.2331,0.2273,0.2666,0.178,0.1522,0.0,0.1584,0.0,1212.0,1212.0,0.2548,0.2964,0.6388,0.2496,1212.0,0.0,0.0,1212.0,0.0,0.0,2.0,0.0,3.0,1.0,0.2698,6.0,0.1814,0.0,0.0,0.1817,2001.0,0.2939,2.0,573.0,0.193,0.2296,0.4298,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,0.1035,0.1726
20.0,0.259,75.0,11235.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0297,0.1133,0.1256,0.2426,0.1335,4.0,5.0,1963.0,1979.0,0.1505,0.1048,0.0653,0.0598,0.2028,51.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.131,547.0,0.1584,0.0,504.0,1051.0,0.2548,0.2163,0.6388,0.2496,1382.0,0.0,0.0,1382.0,0.0,0.0,1.0,1.0,3.0,1.0,0.178,6.0,0.1814,1.0,0.1216,0.1817,1974.0,0.2067,2.0,459.0,0.193,0.2296,0.4298,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,0.1035,0.1726
20.0,0.259,71.0,9353.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0317,0.1133,0.1256,0.2426,0.1335,4.0,5.0,1970.0,1970.0,0.1505,0.1048,0.0599,0.0534,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1522,0.0,0.1584,0.0,864.0,864.0,0.2548,0.2163,0.6388,0.2496,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,0.178,5.0,0.1814,0.0,0.0,0.1817,1972.0,0.2067,1.0,280.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227,0.0,7.0,2006.0,0.0715,0.1443
60.0,0.259,80.0,10400.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1875,0.3097,0.043,0.1133,0.1256,0.2426,0.1593,7.0,5.0,1998.0,1998.0,0.1505,0.1048,0.0856,0.0765,0.1548,0.0,0.1736,0.2509,0.2331,0.2273,0.2666,0.222,0.1522,0.0,0.1584,0.0,866.0,866.0,0.2548,0.2964,0.6388,0.2496,866.0,913.0,0.0,1779.0,0.0,0.0,2.0,1.0,3.0,1.0,0.2698,6.0,0.1814,0.0,0.0,0.1817,1998.0,0.2939,2.0,546.0,0.193,0.2296,0.4298,198.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,0.1035,0.1726
50.0,0.1713,50.0,6000.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1875,0.3097,0.0271,0.1133,0.1256,0.2426,0.1086,5.0,8.0,1925.0,1997.0,0.1505,0.1048,0.06,0.0529,0.1548,0.0,0.1736,0.2509,0.1369,0.1578,0.2666,0.178,0.1522,0.0,0.1584,0.0,884.0,884.0,0.2548,0.2964,0.6388,0.2496,884.0,464.0,0.0,1348.0,1.0,0.0,1.0,0.0,3.0,1.0,0.178,5.0,0.1814,1.0,0.1568,0.1201,1960.0,0.2067,1.0,216.0,0.193,0.2296,0.2652,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,0.1035,0.1726
20.0,0.259,75.0,9750.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.043,0.1133,0.1256,0.2426,0.1335,7.0,5.0,2000.0,2001.0,0.1505,0.1048,0.0856,0.0765,0.2028,171.0,0.2786,0.2509,0.2331,0.2273,0.2666,0.178,0.1522,0.0,0.1584,0.0,1630.0,1630.0,0.2548,0.2964,0.6388,0.2496,1630.0,0.0,0.0,1630.0,0.0,0.0,2.0,0.0,3.0,1.0,0.2698,6.0,0.1814,1.0,0.1928,0.1817,2000.0,0.2067,2.0,451.0,0.193,0.2296,0.4298,74.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,0.1035,0.1726
20.0,0.259,78.0,10140.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0411,0.1133,0.1256,0.2426,0.1335,5.0,6.0,1975.0,1975.0,0.1505,0.1048,0.0653,0.0598,0.1548,0.0,0.1736,0.2509,0.155,0.2273,0.2666,0.178,0.1441,788.0,0.1584,0.0,268.0,1056.0,0.2548,0.2964,0.6388,0.2496,1074.0,0.0,0.0,1074.0,1.0,0.0,1.0,1.0,3.0,1.0,0.178,6.0,0.1814,0.0,0.0,0.1817,1975.0,0.2939,2.0,495.0,0.193,0.2296,0.4298,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,7.0,2006.0,0.1035,0.1726
